6.0,18.0,53.0,24.0,81.0,57.0,24.0,43.0,61.0,367.6533810272596
36.0,10.0,56.0,95.0,3.0,73.0,85.0,80.0,73.0,510.92066601231505
80.0,77.0,98.0,21.0,17.0,8.0,62.0,14.0,13.0,392.4716561714039
59.0,95.0,21.0,82.0,34.0,73.0,55.0,73.0,30.0,523.6907986518518
64.0,66.0,10.0,86.0,70.0,56.0,56.0,58.0,96.0,561.61596171614
29.0,43.0,32.0,85.0,51.0,56.0,2.0,72.0,90.0,460.13090531373
24.0,68.0,3.0,43.0,86.0,68.0,35.0,88.0,31.0,447.7600757136147
51.0,54.0,80.0,93.0,14.0,89.0,4.0,96.0,23.0,507.247162723452
4.0,78.0,86.0,15.0,98.0,51.0,35.0,11.0,2.0,380.5849812645681
5.0,43.0,32.0,25.0,4.0,60.0,57.0,82.0,6.0,316.1921929677219
20.0,69.0,22.0,94.0,45.0,17.0,76.0,45.0,31.0,421.2057486456051
0.0,89.0,67.0,77.0,45.0,51.0,64.0,6.0,64.0,464.27155143365314
26.0,53.0,76.0,87.0,6.0,20.0,37.0,1.0,12.0,318.8872017319485
43.0,66.0,77.0,42.0,60.0,61.0,36.0,33.0,52.0,471.4156565711065
92.0,86.0,51.0,47.0,50.0,27.0,43.0,75.0,56.0,527.6917528653732
22.0,62.0,62.0,20.0,85.0,77.0,23.0,8.0,79.0,436.9321852547986
60.0,79.0,27.0,45.0,93.0,3.0,21.0,99.0,18.0,446.39413405397477
30.0,46.0,84.0,19.0,93.0,91.0,16.0,25.0,42.0,447.61360881522575
100.0,67.0,25.0,19.0,9.0,71.0,78.0,24.0,78.0,472.4522554729496
83.0,43.0,78.0,6.0,93.0,50.0,55.0,35.0,94.0,536.8711210832423
46.0,78.0,60.0,93.0,83.0,29.0,19.0,32.0,1.0,441.81114946376493
100.0,59.0,52.0,97.0,23.0,11.0,8.0,78.0,93.0,521.1980904986558
68.0,70.0,72.0,75.0,82.0,98.0,71.0,99.0,94.0,728.4742975225032
36.0,41.0,94.0,81.0,28.0,61.0,55.0,29.0,8.0,435.99512045522624
100.0,68.0,91.0,82.0,52.0,89.0,0.0,19.0,57.0,559.348812339853
49.0,21.0,59.0,31.0,13.0,70.0,11.0,77.0,27.0,358.1745732089213
83.0,67.0,74.0,27.0,98.0,22.0,8.0,89.0,4.0,472.4827450813464
15.0,45.0,28.0,39.0,89.0,13.0,72.0,51.0,76.0,429.0051101091252
80.0,28.0,25.0,46.0,86.0,95.0,75.0,34.0,69.0,539.5730823859194
55.0,14.0,13.0,42.0,65.0,75.0,36.0,68.0,63.0,430.4255882758814
20.0,25.0,60.0,68.0,44.0,6.0,18.0,4.0,79.0,325.8511463952891
36.0,83.0,60.0,57.0,39.0,28.0,49.0,27.0,29.0,408.3792172926777
72.0,37.0,33.0,71.0,96.0,25.0,49.0,62.0,86.0,532.2111766417373
61.0,30.0,78.0,11.0,93.0,8.0,44.0,89.0,39.0,454.3799963542861
56.0,61.0,29.0,40.0,9.0,41.0,84.0,100.0,91.0,509.7827504368912
31.0,89.0,70.0,88.0,72.0,21.0,0.0,92.0,10.0,474.2608273417989
74.0,5.0,1.0,61.0,43.0,52.0,48.0,3.0,27.0,314.56571962154084
24.0,70.0,5.0,91.0,23.0,47.0,71.0,89.0,4.0,424.9911622073161
100.0,51.0,55.0,72.0,62.0,19.0,77.0,98.0,45.0,580.6983097217255
82.0,80.0,55.0,80.0,46.0,48.0,100.0,10.0,58.0,559.8270604950657
44.0,12.0,91.0,55.0,16.0,63.0,18.0,91.0,86.0,476.5388410688312
83.0,32.0,52.0,47.0,96.0,83.0,45.0,7.0,7.0,452.77876817089475
39.0,82.0,99.0,36.0,69.0,95.0,63.0,5.0,17.0,504.7406233701462
14.0,14.0,98.0,4.0,77.0,36.0,40.0,77.0,43.0,404.60154143378566
4.0,86.0,16.0,97.0,81.0,5.0,1.0,100.0,72.0,462.73170446471175
97.0,87.0,68.0,99.0,20.0,58.0,100.0,0.0,84.0,614.7649833694566
2.0,51.0,18.0,35.0,82.0,18.0,26.0,66.0,37.0,335.60005078309047
66.0,62.0,44.0,36.0,68.0,42.0,58.0,3.0,40.0,418.51000074629377
64.0,43.0,40.0,40.0,20.0,9.0,54.0,7.0,74.0,351.9769883795975
18.0,75.0,7.0,90.0,59.0,91.0,96.0,44.0,3.0,484.2260556746654
12.0,30.0,32.0,59.0,69.0,9.0,91.0,48.0,15.0,364.4507155303587
26.0,44.0,95.0,23.0,95.0,53.0,65.0,38.0,30.0,469.4131826543516
83.0,37.0,56.0,100.0,10.0,12.0,38.0,49.0,42.0,428.0890820081625
15.0,72.0,1.0,78.0,69.0,53.0,61.0,46.0,82.0,477.9663567181056
62.0,83.0,98.0,83.0,48.0,48.0,2.0,84.0,49.0,559.749058080806
52.0,55.0,83.0,66.0,86.0,70.0,42.0,66.0,41.0,563.1875732587257
15.0,99.0,48.0,51.0,24.0,83.0,56.0,16.0,85.0,479.46569853068024
10.0,83.0,64.0,100.0,97.0,31.0,82.0,46.0,99.0,611.9920930057959
12.0,98.0,47.0,55.0,72.0,28.0,79.0,32.0,14.0,437.8653404732073
19.0,87.0,54.0,88.0,52.0,0.0,40.0,5.0,50.0,395.51057199047034
99.0,17.0,90.0,80.0,60.0,49.0,23.0,2.0,81.0,502.4694332718631
96.0,6.0,13.0,33.0,31.0,8.0,72.0,43.0,63.0,364.2858652543131
77.0,28.0,47.0,29.0,16.0,25.0,26.0,95.0,88.0,431.37460941903913
32.0,31.0,81.0,50.0,45.0,75.0,2.0,9.0,87.0,411.9761985516996
12.0,86.0,30.0,84.0,87.0,22.0,13.0,58.0,52.0,444.3144059497647
45.0,91.0,16.0,46.0,86.0,65.0,2.0,34.0,16.0,401.7189714484829
4.0,16.0,89.0,70.0,25.0,33.0,27.0,81.0,49.0,394.5919154171553
47.0,79.0,66.0,72.0,24.0,55.0,71.0,64.0,20.0,498.4883831143077
56.0,79.0,89.0,10.0,38.0,68.0,81.0,70.0,17.0,508.91144520977684
81.0,71.0,46.0,76.0,10.0,78.0,15.0,54.0,21.0,453.83640710356514
82.0,49.0,99.0,82.0,30.0,46.0,25.0,59.0,67.0,539.2020300826354
82.0,64.0,21.0,69.0,16.0,72.0,1.0,47.0,3.0,376.07603317118236
4.0,25.0,3.0,67.0,69.0,15.0,61.0,21.0,77.0,340.35166830964084
87.0,49.0,88.0,9.0,53.0,9.0,100.0,81.0,8.0,484.0382637335622
3.0,100.0,20.0,7.0,28.0,66.0,96.0,55.0,58.0,433.7553063066432
59.0,43.0,55.0,72.0,8.0,10.0,70.0,13.0,72.0,402.4033209811899
36.0,24.0,57.0,76.0,63.0,38.0,69.0,57.0,33.0,453.46302201800677
39.0,37.0,75.0,25.0,30.0,67.0,48.0,69.0,69.0,460.5590585255401
75.0,95.0,17.0,48.0,51.0,63.0,79.0,75.0,79.0,583.8046440927399
86.0,34.0,69.0,54.0,66.0,63.0,41.0,43.0,36.0,493.2658019304386
60.0,79.0,82.0,28.0,23.0,51.0,73.0,24.0,94.0,514.8289040172353
76.0,96.0,57.0,99.0,68.0,19.0,84.0,3.0,99.0,602.4405701492917
17.0,69.0,39.0,90.0,5.0,61.0,86.0,66.0,9.0,445.658127506576
13.0,13.0,87.0,67.0,37.0,97.0,100.0,62.0,31.0,507.96096334335226
87.0,58.0,20.0,40.0,8.0,96.0,68.0,8.0,57.0,443.5212194683002
62.0,88.0,26.0,0.0,65.0,24.0,51.0,80.0,13.0,409.9244282392835
10.0,30.0,75.0,69.0,96.0,53.0,71.0,36.0,83.0,523.0330392921145
62.0,84.0,89.0,57.0,65.0,17.0,80.0,5.0,36.0,497.64408116491
63.0,39.0,95.0,53.0,49.0,56.0,29.0,25.0,77.0,486.0225919586895
96.0,83.0,41.0,77.0,47.0,21.0,32.0,60.0,75.0,532.982994079049
6.0,74.0,57.0,100.0,71.0,2.0,41.0,23.0,50.0,425.0145361686042
75.0,57.0,85.0,29.0,26.0,76.0,45.0,0.0,16.0,408.8624956269612
93.0,44.0,2.0,40.0,55.0,39.0,88.0,2.0,83.0,445.8771395666404
66.0,98.0,45.0,86.0,83.0,80.0,74.0,5.0,0.0,539.4872267011483
82.0,100.0,33.0,15.0,42.0,52.0,45.0,17.0,90.0,476.27890395665116
0.0,68.0,16.0,33.0,11.0,90.0,34.0,36.0,39.0,325.1858236763411
77.0,73.0,56.0,57.0,32.0,48.0,39.0,78.0,94.0,556.2722547919484
2.0,95.0,65.0,49.0,98.0,68.0,71.0,76.0,61.0,584.9258925896703
4.0,49.0,25.0,21.0,87.0,6.0,69.0,46.0,49.0,356.50409041599886
42.0,41.0,66.0,11.0,72.0,12.0,94.0,69.0,94.0,501.19124227176945
0.0,48.0,39.0,0.0,68.0,11.0,97.0,95.0,99.0,458.1653443449369
67.0,88.0,21.0,29.0,57.0,59.0,38.0,48.0,79.0,485.6637097909883
26.0,90.0,22.0,52.0,7.0,90.0,0.0,58.0,21.0,365.1438763245852
71.0,51.0,13.0,80.0,82.0,15.0,73.0,40.0,29.0,455.3221493643493
65.0,91.0,86.0,11.0,48.0,31.0,15.0,29.0,65.0,442.1395759413053
7.0,21.0,64.0,35.0,39.0,49.0,81.0,18.0,77.0,391.7671018405526
78.0,64.0,19.0,42.0,57.0,59.0,7.0,80.0,13.0,420.52719458113404
81.0,23.0,11.0,54.0,70.0,59.0,67.0,57.0,24.0,446.791284797567
59.0,19.0,23.0,58.0,44.0,27.0,87.0,35.0,2.0,353.93034362428045
40.0,17.0,18.0,59.0,12.0,33.0,79.0,5.0,35.0,297.8633804433112
37.0,25.0,54.0,34.0,46.0,76.0,4.0,94.0,62.0,433.51511748398394
33.0,43.0,48.0,48.0,79.0,35.0,30.0,36.0,55.0,407.8121225918326
47.0,43.0,94.0,38.0,50.0,76.0,75.0,84.0,4.0,511.04141010585
79.0,44.0,84.0,25.0,100.0,63.0,41.0,21.0,51.0,507.87738732393547
82.0,67.0,47.0,84.0,21.0,40.0,75.0,70.0,33.0,518.8429537381634
73.0,58.0,47.0,10.0,25.0,36.0,92.0,93.0,24.0,460.0678465931925
14.0,43.0,31.0,97.0,51.0,33.0,77.0,35.0,56.0,437.4231353175913
42.0,75.0,66.0,85.0,89.0,10.0,36.0,56.0,86.0,545.2439205819971
5.0,25.0,40.0,85.0,31.0,59.0,60.0,22.0,51.0,378.92073478965784
98.0,59.0,31.0,69.0,73.0,32.0,17.0,13.0,70.0,463.1854876592908
30.0,65.0,4.0,6.0,3.0,50.0,80.0,21.0,26.0,285.9230820658532
81.0,16.0,36.0,18.0,90.0,58.0,11.0,13.0,32.0,355.71895586320863
20.0,86.0,75.0,28.0,40.0,96.0,60.0,74.0,80.0,559.639552634342
46.0,47.0,91.0,38.0,86.0,77.0,56.0,72.0,19.0,532.6484819203156
27.0,41.0,98.0,14.0,3.0,95.0,28.0,39.0,84.0,431.65657292672597
81.0,10.0,93.0,59.0,33.0,3.0,18.0,9.0,2.0,309.59114123511154
15.0,18.0,71.0,55.0,22.0,12.0,62.0,74.0,66.0,395.9261164770147
8.0,56.0,3.0,56.0,63.0,79.0,14.0,88.0,62.0,429.47095782931524
48.0,1.0,66.0,72.0,46.0,33.0,85.0,16.0,75.0,440.3521431539795
31.0,89.0,80.0,92.0,54.0,41.0,88.0,50.0,82.0,608.4379876675035
63.0,29.0,56.0,58.0,54.0,21.0,68.0,13.0,85.0,448.30711380729366
54.0,38.0,63.0,46.0,31.0,87.0,13.0,96.0,36.0,465.4911905823891
1.0,90.0,24.0,27.0,42.0,30.0,65.0,33.0,42.0,354.63363171718345
15.0,10.0,14.0,25.0,62.0,54.0,98.0,7.0,85.0,372.10169552090343
84.0,5.0,54.0,55.0,83.0,91.0,9.0,12.0,66.0,460.1214715260685
57.0,95.0,69.0,22.0,57.0,7.0,38.0,76.0,41.0,464.9887510701781
82.0,67.0,31.0,32.0,60.0,23.0,47.0,34.0,43.0,419.6753042348807
31.0,42.0,34.0,47.0,1.0,46.0,95.0,15.0,15.0,324.8521574506558
83.0,5.0,62.0,30.0,54.0,55.0,76.0,63.0,44.0,474.43758219618627
60.0,86.0,9.0,33.0,38.0,97.0,51.0,15.0,90.0,479.23054696892336
12.0,94.0,77.0,10.0,15.0,90.0,41.0,6.0,19.0,365.68982366487876
83.0,63.0,19.0,17.0,52.0,45.0,36.0,31.0,39.0,386.9273269061291
61.0,76.0,92.0,72.0,26.0,54.0,24.0,67.0,34.0,507.6546755849071
87.0,87.0,91.0,2.0,29.0,46.0,69.0,18.0,9.0,439.60436787562344
97.0,37.0,73.0,80.0,46.0,77.0,54.0,83.0,21.0,569.9866219016345
66.0,45.0,35.0,77.0,66.0,2.0,93.0,47.0,83.0,514.3394462806169
5.0,19.0,98.0,72.0,13.0,54.0,94.0,12.0,98.0,466.8871737564181
88.0,63.0,19.0,68.0,20.0,37.0,36.0,71.0,88.0,490.820340618429
74.0,95.0,13.0,1.0,3.0,97.0,40.0,83.0,81.0,488.6081416648801
17.0,22.0,33.0,68.0,53.0,91.0,36.0,5.0,23.0,348.3358622083891
48.0,98.0,25.0,74.0,37.0,5.0,6.0,90.0,83.0,468.83755726487277
86.0,62.0,21.0,43.0,74.0,35.0,76.0,60.0,72.0,529.7317561171852
69.0,12.0,70.0,50.0,28.0,89.0,30.0,45.0,27.0,420.9609773797272
92.0,14.0,94.0,90.0,63.0,39.0,89.0,88.0,71.0,643.5026870252008
48.0,10.0,72.0,52.0,76.0,49.0,83.0,69.0,1.0,460.53667718096875
29.0,42.0,96.0,84.0,60.0,79.0,1.0,26.0,10.0,427.9595956094957
2.0,6.0,36.0,23.0,78.0,50.0,2.0,76.0,82.0,356.43425506285246
74.0,24.0,99.0,54.0,32.0,86.0,71.0,92.0,35.0,566.583481508825
1.0,60.0,21.0,62.0,0.0,62.0,57.0,82.0,49.0,395.03370119984965
86.0,50.0,77.0,96.0,61.0,80.0,100.0,94.0,10.0,656.3454588394889
70.0,38.0,3.0,31.0,19.0,55.0,96.0,71.0,67.0,449.93457175062787
99.0,48.0,54.0,73.0,2.0,11.0,83.0,6.0,41.0,419.50350125439854
27.0,21.0,60.0,61.0,17.0,98.0,37.0,86.0,46.0,453.4958812337427
62.0,89.0,93.0,77.0,22.0,56.0,42.0,71.0,36.0,547.3183773123112
65.0,46.0,8.0,5.0,75.0,79.0,62.0,10.0,27.0,376.39254009173675
93.0,22.0,54.0,33.0,57.0,96.0,46.0,84.0,11.0,495.6203001745909
32.0,51.0,72.0,21.0,17.0,88.0,24.0,77.0,65.0,447.32117495847575
97.0,67.0,49.0,14.0,99.0,26.0,56.0,87.0,78.0,574.8765183704593
66.0,66.0,94.0,72.0,96.0,80.0,57.0,20.0,49.0,600.3322571317012
70.0,21.0,29.0,16.0,35.0,48.0,53.0,75.0,22.0,369.1549907832999
52.0,82.0,78.0,83.0,78.0,80.0,19.0,62.0,86.0,620.5809996296155
23.0,58.0,79.0,50.0,35.0,43.0,68.0,85.0,96.0,538.902214227463
29.0,25.0,74.0,47.0,64.0,59.0,11.0,81.0,23.0,414.0944493317034
11.0,84.0,49.0,80.0,7.0,98.0,62.0,56.0,74.0,520.7782866072992
43.0,60.0,62.0,56.0,45.0,43.0,16.0,94.0,48.0,468.092782018082
67.0,85.0,83.0,0.0,9.0,19.0,100.0,2.0,64.0,429.2123597396006
63.0,3.0,48.0,23.0,7.0,56.0,7.0,85.0,92.0,387.94797963217286
95.0,89.0,24.0,54.0,37.0,55.0,25.0,95.0,8.0,483.4101238950617
44.0,99.0,51.0,20.0,79.0,67.0,68.0,71.0,73.0,573.0994927682808
46.0,27.0,18.0,74.0,14.0,10.0,42.0,9.0,30.0,269.57684813210153
45.0,0.0,1.0,96.0,67.0,86.0,86.0,23.0,45.0,449.90969214480566
48.0,87.0,31.0,70.0,90.0,32.0,83.0,65.0,86.0,592.527615448501
67.0,12.0,87.0,69.0,63.0,4.0,94.0,89.0,26.0,512.3020863867163
23.0,48.0,86.0,69.0,87.0,3.0,79.0,24.0,70.0,488.98202026702523
36.0,23.0,23.0,59.0,72.0,60.0,92.0,51.0,84.0,500.22052876575674
53.0,34.0,51.0,58.0,1.0,82.0,88.0,1.0,38.0,405.6533291692939
0.0,2.0,86.0,98.0,39.0,96.0,53.0,62.0,89.0,525.7492076963862
22.0,80.0,17.0,57.0,36.0,6.0,69.0,23.0,21.0,330.79238991314674
43.0,22.0,13.0,17.0,96.0,21.0,15.0,52.0,38.0,317.7320175912971
46.0,66.0,35.0,9.0,50.0,37.0,28.0,83.0,6.0,360.9549674708432
30.0,70.0,83.0,60.0,25.0,66.0,56.0,21.0,6.0,418.959084524047
96.0,67.0,54.0,19.0,69.0,71.0,0.0,17.0,8.0,399.2890092817276
71.0,39.0,57.0,57.0,48.0,74.0,27.0,64.0,12.0,449.4248270044828
69.0,32.0,74.0,47.0,99.0,72.0,80.0,34.0,98.0,606.5030934482345
92.0,23.0,10.0,26.0,85.0,71.0,97.0,47.0,96.0,549.0942568943816
47.0,33.0,15.0,33.0,43.0,3.0,17.0,43.0,10.0,244.01891703748828
52.0,56.0,96.0,67.0,46.0,28.0,23.0,81.0,2.0,451.240414607169
85.0,33.0,67.0,28.0,77.0,92.0,71.0,6.0,25.0,486.9594039311943
31.0,64.0,89.0,97.0,68.0,67.0,12.0,28.0,21.0,476.25250220634524
24.0,59.0,29.0,97.0,11.0,97.0,28.0,61.0,8.0,415.69893059602884
62.0,93.0,41.0,86.0,34.0,83.0,17.0,94.0,73.0,583.7779649594071
5.0,9.0,29.0,83.0,61.0,67.0,88.0,77.0,36.0,456.33074083310123
72.0,100.0,63.0,16.0,82.0,39.0,55.0,83.0,28.0,538.2006863863893
15.0,94.0,15.0,87.0,31.0,75.0,46.0,56.0,78.0,498.9094311229495
16.0,42.0,41.0,70.0,50.0,66.0,37.0,92.0,41.0,456.2210486469175
5.0,66.0,88.0,18.0,61.0,72.0,71.0,90.0,30.0,499.962544894973
59.0,73.0,73.0,39.0,77.0,61.0,18.0,41.0,51.0,493.14408540385085
40.0,90.0,72.0,33.0,30.0,39.0,49.0,81.0,81.0,516.2501878774675
35.0,63.0,84.0,70.0,3.0,8.0,45.0,13.0,100.0,419.0446725911338
5.0,30.0,58.0,8.0,81.0,19.0,61.0,66.0,30.0,358.7743677430589
94.0,9.0,46.0,56.0,3.0,13.0,4.0,31.0,28.0,284.55868393778485
41.0,20.0,79.0,37.0,28.0,30.0,49.0,51.0,95.0,430.80768234366684
41.0,21.0,43.0,48.0,72.0,78.0,82.0,75.0,7.0,469.0298397259536
59.0,29.0,7.0,97.0,91.0,40.0,96.0,44.0,2.0,468.52225509922556
10.0,22.0,3.0,14.0,79.0,61.0,7.0,88.0,25.0,308.9062472609982
67.0,21.0,3.0,1.0,100.0,43.0,21.0,44.0,69.0,369.3129382430048
93.0,50.0,52.0,66.0,95.0,93.0,62.0,66.0,83.0,661.9044536953397
91.0,20.0,100.0,76.0,49.0,30.0,3.0,7.0,35.0,413.8062698472753
44.0,56.0,7.0,26.0,32.0,14.0,43.0,48.0,24.0,294.9455409966767
48.0,66.0,67.0,47.0,20.0,48.0,97.0,67.0,68.0,528.1459036589331
85.0,82.0,18.0,33.0,41.0,36.0,75.0,26.0,57.0,454.2006126862239
46.0,14.0,57.0,22.0,39.0,25.0,84.0,17.0,42.0,347.49499002574674
81.0,0.0,30.0,12.0,21.0,91.0,14.0,82.0,87.0,419.33475704306585
38.0,29.0,12.0,96.0,38.0,48.0,41.0,22.0,29.0,353.19464403590865
47.0,44.0,24.0,76.0,25.0,84.0,74.0,8.0,43.0,426.05080741395125
76.0,1.0,59.0,38.0,29.0,74.0,21.0,67.0,87.0,451.4767169349943
79.0,52.0,50.0,16.0,13.0,45.0,99.0,83.0,0.0,438.0947502496696
82.0,80.0,33.0,64.0,31.0,61.0,55.0,59.0,64.0,530.0206718803987
40.0,49.0,35.0,71.0,35.0,94.0,0.0,15.0,12.0,352.3328105711792
36.0,36.0,13.0,44.0,96.0,8.0,67.0,9.0,7.0,318.24296994504135
29.0,19.0,49.0,29.0,57.0,95.0,85.0,77.0,43.0,485.6964701272563
90.0,64.0,95.0,11.0,2.0,38.0,81.0,73.0,10.0,465.1187013558787
17.0,27.0,44.0,59.0,2.0,62.0,87.0,91.0,57.0,445.97074457692156
69.0,3.0,15.0,20.0,93.0,98.0,43.0,90.0,67.0,498.9154539399431
62.0,13.0,52.0,63.0,70.0,76.0,34.0,78.0,87.0,536.7785920874497
54.0,92.0,24.0,6.0,50.0,96.0,16.0,80.0,4.0,424.180836430731
95.0,73.0,73.0,75.0,7.0,94.0,64.0,18.0,99.0,598.8589597152395
28.0,31.0,7.0,47.0,17.0,84.0,50.0,9.0,24.0,298.29915118763785
95.0,65.0,84.0,90.0,23.0,63.0,4.0,93.0,62.0,579.4775617767507
97.0,53.0,79.0,61.0,17.0,26.0,24.0,14.0,90.0,459.9524149988507
14.0,14.0,16.0,81.0,61.0,82.0,20.0,89.0,8.0,385.1397778630759
91.0,53.0,89.0,12.0,22.0,90.0,31.0,23.0,95.0,506.35059337632714
97.0,42.0,13.0,24.0,1.0,81.0,88.0,99.0,64.0,510.5519680018993
66.0,63.0,87.0,14.0,24.0,63.0,75.0,52.0,34.0,478.77954966890206
25.0,68.0,72.0,81.0,64.0,64.0,99.0,96.0,4.0,575.043733527198
14.0,50.0,61.0,61.0,48.0,78.0,44.0,11.0,93.0,462.1691349451163
82.0,33.0,88.0,48.0,68.0,2.0,91.0,67.0,17.0,497.3609766755914
71.0,71.0,70.0,95.0,40.0,78.0,63.0,87.0,25.0,602.0689546685136
71.0,53.0,64.0,95.0,75.0,28.0,99.0,78.0,19.0,584.7495692357951
2.0,12.0,11.0,2.0,32.0,38.0,77.0,85.0,20.0,279.74185528729544
55.0,98.0,14.0,40.0,98.0,56.0,71.0,56.0,63.0,552.1381224406895
73.0,57.0,2.0,5.0,62.0,34.0,71.0,19.0,4.0,328.5249468731028
76.0,64.0,50.0,25.0,66.0,89.0,75.0,99.0,21.0,566.2268858980872
56.0,95.0,52.0,55.0,87.0,71.0,44.0,28.0,21.0,510.20228959650825
93.0,94.0,97.0,26.0,65.0,51.0,98.0,64.0,23.0,613.0324199512916
99.0,81.0,10.0,88.0,58.0,57.0,19.0,50.0,39.0,502.29890189666895
77.0,99.0,30.0,31.0,32.0,46.0,22.0,23.0,49.0,409.5486822247897
38.0,80.0,54.0,12.0,77.0,0.0,8.0,55.0,15.0,338.4274244095796
28.0,62.0,22.0,76.0,66.0,58.0,0.0,1.0,64.0,378.7490211665517
70.0,33.0,54.0,45.0,66.0,55.0,100.0,97.0,21.0,541.5922703998524
89.0,88.0,38.0,59.0,74.0,66.0,74.0,57.0,22.0,569.4599707830283
62.0,84.0,49.0,20.0,36.0,72.0,87.0,23.0,48.0,482.09633945197464
38.0,55.0,46.0,57.0,30.0,73.0,20.0,89.0,25.0,433.0499335789885
82.0,96.0,100.0,72.0,25.0,32.0,52.0,38.0,50.0,547.3581300161889
50.0,31.0,34.0,81.0,44.0,54.0,69.0,53.0,57.0,474.76480298733924
40.0,68.0,98.0,1.0,41.0,100.0,55.0,67.0,36.0,509.38490768868877
76.0,6.0,11.0,74.0,67.0,16.0,38.0,87.0,58.0,434.56919574484715
56.0,12.0,77.0,31.0,75.0,28.0,82.0,79.0,3.0,444.83140986363793
0.0,45.0,94.0,77.0,15.0,43.0,100.0,24.0,97.0,496.3453829906222
85.0,26.0,84.0,92.0,92.0,75.0,75.0,46.0,33.0,608.1839881280961
78.0,37.0,89.0,24.0,65.0,84.0,8.0,28.0,93.0,505.8632902794095
63.0,93.0,57.0,60.0,13.0,41.0,18.0,98.0,4.0,446.391271241595
100.0,19.0,57.0,91.0,54.0,10.0,87.0,29.0,34.0,481.6999371185399
16.0,85.0,94.0,80.0,88.0,56.0,52.0,100.0,98.0,668.5192792986046
69.0,93.0,51.0,60.0,94.0,86.0,69.0,12.0,57.0,592.8680072848952
37.0,66.0,9.0,66.0,28.0,15.0,27.0,7.0,36.0,293.19841514169747
47.0,66.0,57.0,49.0,31.0,73.0,25.0,55.0,82.0,485.52567472276
27.0,71.0,9.0,59.0,36.0,38.0,87.0,71.0,18.0,417.18292296288905
25.0,65.0,55.0,39.0,2.0,24.0,31.0,37.0,54.0,333.23933295042593
41.0,38.0,22.0,92.0,52.0,46.0,91.0,16.0,46.0,444.83888968733675
92.0,3.0,38.0,37.0,35.0,28.0,18.0,1.0,3.0,255.81756663042773
19.0,84.0,82.0,20.0,83.0,47.0,16.0,5.0,47.0,405.08786499793337
42.0,46.0,72.0,16.0,91.0,21.0,95.0,6.0,41.0,431.1622941344082
37.0,92.0,47.0,42.0,23.0,60.0,67.0,19.0,19.0,407.0778578405644
92.0,94.0,60.0,5.0,51.0,75.0,84.0,72.0,15.0,548.1414613448992
21.0,98.0,83.0,13.0,62.0,57.0,1.0,74.0,74.0,484.03099207337726
34.0,16.0,29.0,86.0,22.0,93.0,59.0,87.0,36.0,464.51215535082014
10.0,58.0,88.0,9.0,3.0,57.0,37.0,42.0,91.0,396.8850901114957
31.0,6.0,61.0,28.0,16.0,2.0,48.0,79.0,6.0,277.2782817318242
96.0,10.0,37.0,36.0,52.0,98.0,64.0,29.0,19.0,441.36636346434494
73.0,19.0,15.0,22.0,92.0,74.0,62.0,46.0,50.0,454.22706547419364
63.0,44.0,20.0,67.0,30.0,36.0,87.0,58.0,52.0,457.4080824790354
60.0,73.0,40.0,36.0,15.0,40.0,86.0,1.0,57.0,407.46043831865893
14.0,24.0,56.0,94.0,93.0,82.0,10.0,58.0,57.0,488.2753438476647
31.0,29.0,81.0,65.0,34.0,7.0,31.0,15.0,37.0,331.72151996471996
66.0,73.0,2.0,59.0,18.0,99.0,86.0,67.0,37.0,508.6724646068431
51.0,38.0,22.0,65.0,20.0,6.0,14.0,11.0,55.0,282.60026535652474
75.0,37.0,18.0,62.0,53.0,99.0,98.0,24.0,50.0,515.6126460634063
68.0,5.0,30.0,44.0,72.0,44.0,45.0,95.0,43.0,448.140606454995
28.0,44.0,69.0,38.0,23.0,67.0,85.0,93.0,0.0,448.1195640910278
59.0,27.0,77.0,9.0,64.0,76.0,44.0,3.0,28.0,387.2044204325774
53.0,18.0,70.0,8.0,32.0,10.0,31.0,0.0,25.0,247.23691039564105
5.0,20.0,2.0,65.0,44.0,91.0,32.0,85.0,53.0,399.1348203560151
38.0,83.0,19.0,60.0,70.0,47.0,2.0,20.0,48.0,389.05739042434715
15.0,94.0,86.0,7.0,59.0,67.0,41.0,10.0,91.0,471.5149047447327
92.0,86.0,41.0,94.0,78.0,82.0,72.0,4.0,69.0,619.8492209016031
23.0,34.0,86.0,15.0,48.0,31.0,68.0,60.0,77.0,442.36547236466936
100.0,19.0,53.0,95.0,31.0,35.0,2.0,40.0,71.0,447.7144082966184
70.0,44.0,85.0,99.0,16.0,67.0,88.0,68.0,36.0,575.2165811963491
86.0,66.0,55.0,97.0,21.0,98.0,88.0,66.0,3.0,582.6696763494958
24.0,30.0,86.0,27.0,23.0,64.0,80.0,10.0,92.0,438.21651399645646
34.0,97.0,93.0,49.0,90.0,69.0,6.0,25.0,35.0,498.38937528152564
39.0,37.0,70.0,80.0,3.0,51.0,41.0,73.0,97.0,491.4736962324354
0.0,89.0,6.0,41.0,89.0,39.0,27.0,22.0,5.0,318.4223059917842
50.0,56.0,11.0,67.0,84.0,33.0,81.0,51.0,30.0,462.9720583284219
0.0,58.0,14.0,81.0,58.0,30.0,59.0,47.0,16.0,362.3993586431079
74.0,11.0,65.0,20.0,55.0,18.0,4.0,16.0,72.0,337.6959981114145
96.0,37.0,66.0,23.0,95.0,27.0,77.0,1.0,64.0,486.6972084496078
